Id,Age,Height_Cm,Weight_Kgs,Overall_Rating,Potential,Value_Euro,International_Reputation(1-5),Skill_Moves(1-5),Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
221095,23,172.72,68.9,68,75,1300000,1,3,47,69,55,59,62,68,55,70,39,65,81,83,82,64,88,72,77,59,64,58,57,17,67,57,69,59,40,20,15,15,15,7,10,8
202663,26,170.18,69.9,68,69,1100000,1,4,65,62,49,60,54,70,69,67,56,68,83,87,85,58,80,60,79,84,56,59,40,16,60,63,61,56,48,26,20,7,13,15,12,7
194726,28,152.4,69.9,68,68,750000,1,3,68,41,53,65,57,64,59,55,62,67,71,75,66,64,72,59,58,74,66,49,54,67,64,62,42,63,69,68,64,14,14,8,13,8
182694,28,154.94,78,68,68,700000,1,3,65,35,62,62,26,63,57,52,59,65,69,73,65,63,65,57,70,80,66,62,65,67,54,59,34,55,64,66,64,16,10,7,13,13
242342,20,162.56,63,68,80,1600000,1,3,62,54,58,76,38,71,69,65,67,68,77,75,73,61,71,64,57,72,58,52,64,60,61,69,52,68,60,56,57,9,6,10,11,9
176038,32,185.42,81.2,68,68,800000,1,3,53,68,69,62,64,59,33,49,43,55,64,68,61,66,56,73,69,73,75,64,68,32,73,63,66,65,28,42,36,12,13,8,8,8
172198,33,185.42,88,68,68,525000,1,1,15,14,15,32,14,13,14,11,35,23,51,52,48,57,56,18,42,32,54,14,20,16,11,29,23,59,14,13,14,70,70,65,66,70
221350,21,152.4,76.2,68,78,1500000,1,3,66,67,69,64,49,65,48,31,53,67,78,83,74,59,72,73,85,75,76,55,34,19,66,61,65,60,30,21,29,9,11,16,11,7
219558,24,154.94,68.9,68,72,1200000,1,3,67,60,49,61,48,70,59,63,60,66,86,87,79,62,67,64,67,68,59,55,58,26,67,72,65,69,44,42,30,12,6,15,12,13
209830,25,182.88,78,68,72,825000,1,1,15,19,10,36,19,16,15,18,39,26,55,48,50,70,60,31,71,27,58,14,29,15,7,27,31,30,10,15,14,71,64,58,64,71
225445,27,172.72,68.9,68,68,950000,1,3,65,58,43,64,45,68,58,47,61,68,83,79,80,59,70,57,51,79,45,59,45,34,65,62,58,55,35,30,28,11,12,13,9,10
221605,25,193.04,84.8,68,70,1100000,1,2,32,70,66,64,55,61,60,33,36,65,65,74,65,67,33,59,38,70,86,56,38,18,69,69,55,68,33,21,17,6,12,10,12,9
224165,30,152.4,73,68,68,875000,1,3,65,68,64,66,56,70,36,47,64,68,79,82,75,57,73,65,59,70,70,63,54,15,67,61,57,51,46,11,19,10,8,13,7,15
209061,25,175.26,68,68,73,1200000,1,3,63,63,43,64,59,73,68,52,52,68,91,90,88,61,81,67,58,79,47,58,76,25,65,60,42,66,32,14,22,13,11,14,10,8
188836,28,187.96,78.9,68,71,750000,1,1,11,15,28,53,12,12,19,15,45,36,34,36,36,60,44,18,56,29,55,12,39,11,13,40,24,52,10,18,14,68,66,71,67,68
242340,29,152.4,69.9,68,68,925000,1,2,65,76,59,65,60,68,42,48,48,62,74,72,62,52,68,68,62,61,67,70,55,19,72,63,63,59,34,33,28,7,8,7,11,14
235172,19,175.26,64,68,83,1700000,1,4,69,49,48,68,43,74,64,59,58,73,87,89,79,58,78,62,53,74,49,48,61,56,70,61,57,71,58,60,58,11,8,8,9,6
230308,28,185.42,78,68,68,750000,1,2,62,38,71,56,37,57,51,32,36,63,66,74,58,69,52,48,72,67,74,42,49,66,60,56,45,58,67,70,74,9,12,13,7,8
231587,22,172.72,67.1,68,75,1100000,1,3,40,48,58,70,37,70,38,41,65,67,68,68,75,64,77,60,84,93,74,44,78,67,62,63,45,66,62,59,58,14,12,14,8,14
225187,22,193.04,77.1,68,74,1200000,1,3,47,66,68,68,58,66,41,40,69,70,62,65,69,66,45,65,77,77,71,58,67,63,68,67,60,72,47,54,37,15,14,9,13,13
211363,24,154.94,72.1,68,73,1000000,1,2,46,38,70,64,21,55,44,30,62,62,73,63,70,63,64,37,80,83,77,34,80,56,36,49,39,60,62,71,66,15,13,14,9,7
140451,33,172.72,71.2,68,68,700000,2,3,67,63,51,64,60,68,61,57,63,68,76,76,71,65,69,65,65,73,65,64,48,52,62,66,62,67,40,39,33,15,7,9,12,8
187298,28,182.88,78.9,68,70,850000,1,2,44,41,70,62,45,52,39,42,57,58,59,56,50,66,58,63,56,58,78,52,68,68,40,46,50,68,65,67,67,11,6,10,16,14
239010,23,172.72,60.8,68,77,1200000,1,2,69,29,63,66,29,58,46,35,47,60,70,67,68,63,60,34,72,73,71,35,60,65,63,45,49,53,65,70,69,10,15,8,9,7
216482,26,170.18,64.9,68,69,1100000,1,3,67,55,49,65,48,72,60,42,60,68,72,84,82,63,86,62,49,58,49,48,31,36,68,66,66,59,47,33,29,7,11,8,16,12
214690,24,152.4,71.2,68,75,1200000,1,3,57,58,43,72,46,69,57,62,71,71,72,66,73,59,68,62,49,73,44,59,50,59,56,71,60,63,37,49,46,11,8,7,10,7
213922,28,187.96,86.2,68,68,750000,1,2,43,33,64,58,40,42,38,37,53,57,54,55,53,61,50,65,68,83,84,30,94,58,38,45,51,57,60,68,70,12,10,8,9,9
244385,24,195.58,83.9,68,73,875000,1,1,12,5,10,23,7,14,13,11,29,15,24,32,35,71,24,18,38,18,73,8,24,10,6,35,13,36,14,10,11,68,60,70,68,71
233121,21,152.4,78.9,68,78,1500000,1,3,37,69,61,56,48,72,40,40,54,69,78,74,66,61,54,78,67,66,67,40,50,30,68,45,56,48,30,33,38,9,7,11,10,10
231841,21,187.96,81.2,68,80,1300000,1,1,13,7,11,15,6,6,14,12,22,14,43,26,29,63,46,23,66,27,58,5,17,11,6,50,14,57,15,10,11,68,65,68,67,69
230817,22,182.88,73.9,68,78,1400000,1,3,60,50,60,71,43,70,60,58,70,71,68,68,69,65,65,63,60,73,66,55,55,52,63,69,48,61,53,55,52,6,7,13,7,10
184480,29,182.88,83,68,68,900000,1,3,68,68,57,63,65,71,61,35,57,68,65,76,58,63,58,69,62,69,75,68,76,32,66,59,72,59,31,35,27,16,7,10,13,13
247200,23,187.96,77.1,68,73,1200000,1,2,35,74,75,54,54,66,51,41,40,62,63,67,60,64,50,68,69,58,71,69,35,23,60,49,69,54,18,13,22,11,12,13,11,14
225440,24,175.26,73.9,68,73,1200000,1,3,62,56,43,64,47,72,61,58,60,71,91,91,92,60,74,66,58,84,63,60,36,12,60,57,58,64,26,13,15,8,8,13,15,7
201886,27,187.96,76.2,68,70,,1,2,60,47,64,63,52,48,57,60,65,61,71,77,70,62,58,53,69,73,71,52,72,62,52,46,64,62,65,73,67,15,8,10,9,10
201374,29,170.18,64.9,68,68,700000,1,2,64,35,51,60,25,59,59,37,54,61,90,91,89,62,82,60,80,90,44,31,72,65,55,43,47,65,60,60,64,13,13,8,12,12
198046,26,182.88,81.2,68,72,975000,1,2,59,49,58,70,51,62,53,55,68,69,76,63,72,71,70,70,85,60,61,62,65,74,61,67,51,70,54,71,65,6,6,6,16,9
181917,33,172.72,73,68,68,525000,1,3,58,53,63,68,51,63,67,61,67,65,65,60,68,63,70,72,74,88,73,73,75,67,59,68,67,71,66,64,59,9,15,7,6,8
178077,31,175.26,67.1,68,68,650000,1,2,66,39,58,62,34,62,65,39,64,63,64,68,68,64,78,64,84,79,76,56,81,71,56,48,47,62,65,64,68,12,13,16,6,12
237469,21,152.4,78.9,68,76,1100000,1,3,57,28,50,63,30,64,63,31,55,64,86,87,71,64,72,56,84,82,76,33,77,63,53,51,48,61,62,65,63,11,10,9,11,6
229533,28,154.94,73.9,68,68,750000,1,3,63,35,60,58,28,65,35,41,29,70,73,63,64,69,65,71,77,73,71,32,80,68,48,40,41,67,64,71,70,13,6,9,12,6
229277,23,182.88,81.2,68,74,1000000,1,2,62,29,65,64,27,60,46,39,54,63,66,68,62,66,59,41,84,68,69,34,58,67,38,45,42,54,69,68,69,10,11,7,13,7
224925,22,175.26,74.8,68,79,1500000,1,3,50,36,40,78,42,67,51,53,73,77,67,66,82,67,80,51,57,61,30,37,33,58,49,73,51,70,55,47,36,11,11,9,11,13
216477,26,175.26,69.9,68,71,,1,3,65,66,49,67,53,73,69,68,60,68,78,75,78,58,76,72,54,60,50,67,28,23,62,66,64,59,43,25,22,10,9,8,7,10
204445,30,154.94,71.2,68,68,675000,1,2,64,38,55,65,35,62,55,43,60,65,79,79,74,61,81,42,78,76,75,49,63,62,53,57,39,65,67,69,66,13,9,16,7,14
203933,35,185.42,84.8,68,68,270000,1,2,30,14,65,56,22,32,37,29,45,46,55,52,32,52,33,52,73,55,91,23,76,61,20,40,45,62,66,67,67,8,10,9,9,16
177564,33,170.18,64.9,68,68,350000,1,3,71,34,47,58,42,63,67,58,59,70,76,79,92,65,91,64,82,75,60,35,77,69,53,50,59,62,61,62,68,10,14,10,6,7
228508,25,154.94,78,68,70,925000,1,2,49,40,64,57,38,57,48,39,48,49,67,64,65,68,68,52,84,68,68,37,74,67,41,47,51,56,63,69,70,11,11,12,9,16
223132,31,175.26,67.1,68,68,650000,1,2,63,49,49,64,48,67,64,50,50,62,73,77,79,67,78,60,72,82,41,56,62,64,65,48,44,58,65,66,65,9,8,16,12,8
222876,24,182.88,74.8,68,72,825000,1,1,14,15,14,28,12,16,16,13,22,24,36,33,48,69,44,25,60,29,55,20,27,14,12,40,23,51,21,16,15,68,63,55,64,73
215708,28,185.42,78.9,68,68,750000,1,2,61,48,59,64,32,50,34,31,65,57,62,67,70,63,59,69,71,82,84,65,77,64,26,61,36,61,64,67,62,10,14,15,11,8
204444,27,187.96,86.2,68,68,950000,1,3,62,66,53,65,59,76,67,61,62,68,77,84,71,59,66,81,53,66,79,63,70,52,63,54,60,67,45,54,47,9,13,11,14,14
165787,34,154.94,73.9,68,68,425000,1,3,64,52,55,72,67,65,67,62,75,70,67,66,67,62,67,73,68,68,57,65,73,67,63,63,63,62,66,63,54,9,16,6,9,9
230299,35,152.4,78,68,68,475000,1,3,58,71,75,61,64,75,59,53,42,66,63,65,43,63,72,71,58,47,69,77,52,23,56,60,75,73,14,33,30,11,14,15,12,13
222875,24,182.88,73,68,73,1200000,1,3,66,57,49,69,45,75,35,34,59,72,78,85,71,63,70,61,53,42,60,53,70,32,64,58,41,61,41,33,31,9,8,11,16,14
228762,20,154.94,64.9,68,75,1100000,1,3,66,44,60,67,43,68,51,49,63,64,75,77,74,68,70,62,72,80,66,46,71,66,57,50,41,66,66,64,62,14,11,13,12,9
225434,23,154.94,78.9,68,78,1300000,1,2,36,34,33,70,36,53,31,35,64,66,52,65,51,73,61,42,50,82,73,38,63,67,56,58,43,60,66,65,59,9,8,9,11,9
204442,29,182.88,73,68,68,700000,1,2,67,55,64,67,51,62,59,62,65,64,76,72,71,66,64,62,73,82,66,54,67,70,63,65,68,64,70,64,63,14,10,13,14,11
201114,26,152.4,69.9,68,69,1100000,1,3,61,62,56,64,55,71,64,61,57,68,89,90,83,63,73,57,71,70,62,62,43,29,59,55,62,66,34,17,15,14,13,13,14,11
200346,26,187.96,88,68,69,1100000,1,3,67,67,57,62,66,73,69,56,54,72,66,72,73,60,51,70,55,55,71,68,61,46,71,67,67,70,40,32,43,15,13,9,9,14
188825,30,152.4,76.2,68,68,850000,1,3,48,35,42,72,33,63,54,63,65,71,63,51,73,70,71,44,82,79,71,59,77,69,56,63,52,63,67,69,66,12,7,13,15,9
244377,21,193.04,86.2,68,77,1200000,1,2,31,26,63,68,31,41,34,30,54,44,50,60,31,57,39,40,61,64,85,28,64,59,27,28,44,58,68,73,68,15,14,13,9,10
241049,22,175.26,73,68,77,1200000,1,2,61,38,62,68,39,53,58,33,58,66,63,68,64,72,71,46,58,64,56,41,59,71,45,35,38,54,66,69,67,8,6,10,10,15
228505,22,182.88,81.2,68,76,1000000,1,1,19,13,16,31,15,15,15,13,20,25,52,55,62,58,54,20,68,42,61,14,26,19,20,58,24,37,17,19,18,66,66,74,68,72
193688,30,185.42,79.8,68,68,700000,1,2,47,47,65,54,29,43,46,58,60,57,48,61,64,69,55,74,74,54,78,57,64,67,29,42,50,65,69,66,66,14,11,10,15,6
238232,20,152.4,69.9,68,80,1600000,1,3,40,70,66,55,60,73,52,38,40,69,78,74,73,65,70,64,82,52,49,60,33,17,69,58,67,63,48,31,23,13,15,11,15,5
214680,25,185.42,78.9,68,72,825000,1,1,12,14,13,29,16,17,15,19,27,18,40,40,38,61,54,20,59,29,64,15,25,22,20,15,19,55,12,16,13,68,66,65,67,69
135576,33,170.18,69.9,68,68,550000,1,4,61,60,56,69,70,71,68,66,62,72,66,63,71,65,77,71,74,43,44,70,61,41,63,65,71,70,25,32,27,7,8,15,16,13
169623,30,185.42,88.9,68,68,675000,1,2,48,34,69,60,29,37,24,26,55,51,60,36,58,53,57,39,67,73,84,36,89,64,17,47,33,58,65,66,61,16,12,16,9,6
200855,25,175.26,67.1,68,71,925000,1,3,62,40,55,66,33,65,54,37,57,66,79,81,79,57,73,46,82,84,69,44,76,57,55,51,45,61,67,66,65,13,13,6,10,15
200087,33,170.18,72.1,68,68,575000,1,3,50,68,67,58,71,65,52,37,47,67,75,81,74,58,81,65,83,71,68,53,82,31,73,51,69,60,34,44,33,6,16,15,8,9
194198,28,187.96,83.9,68,69,725000,1,1,13,9,16,17,9,10,10,20,21,15,52,46,39,67,22,24,54,28,66,8,31,25,14,20,22,52,18,11,12,68,67,64,67,69
225174,24,172.72,64,68,73,1000000,1,3,66,57,54,72,61,65,69,71,68,68,57,55,71,65,82,72,62,70,58,68,64,65,61,72,67,70,61,67,62,12,10,16,10,7
213654,23,182.88,73,68,76,1300000,1,3,43,38,41,70,41,65,43,37,68,71,68,71,75,68,70,47,61,74,69,55,68,69,59,63,47,64,61,66,62,8,14,12,11,7
212118,23,152.4,69.9,68,74,1200000,1,3,68,52,38,74,49,65,62,71,68,72,57,61,77,66,76,66,64,72,53,59,53,55,50,67,56,65,50,65,53,16,15,6,7,15
142998,41,152.4,73,68,68,60000,1,1,25,15,13,36,12,22,19,20,34,31,53,56,33,62,58,23,73,29,65,20,35,25,16,45,24,62,18,14,19,67,65,68,71,68
241301,22,152.4,64,68,74,1300000,1,3,62,76,61,69,55,72,38,70,35,66,75,72,61,64,68,54,64,65,52,57,35,15,70,66,71,59,38,25,28,6,7,12,9,13
230037,29,175.26,71.2,68,68,700000,1,2,64,28,57,66,38,59,55,30,59,64,73,77,58,65,72,71,68,75,71,51,72,58,59,44,43,62,63,70,73,10,6,9,15,12
229010,22,185.42,74.8,68,75,1300000,1,3,66,64,47,69,46,71,62,66,62,69,66,69,68,64,68,75,67,64,58,72,66,45,62,65,52,62,42,57,52,13,10,10,8,14
223122,31,182.88,77.1,68,68,675000,1,2,58,25,57,66,27,58,32,27,65,61,54,53,56,52,48,48,73,66,81,29,54,74,28,31,47,54,68,70,70,14,10,9,13,6
214930,26,182.88,69.9,68,74,1000000,1,2,59,44,65,63,23,49,53,41,58,58,70,65,67,59,70,51,81,78,72,37,70,66,43,39,55,58,68,65,66,7,12,10,8,16
204946,28,154.94,73,68,68,900000,1,3,67,62,47,66,62,68,64,61,57,64,69,72,73,66,64,68,77,88,72,61,59,39,61,63,64,58,41,28,23,15,11,14,7,16
236177,27,154.94,74.8,68,68,950000,1,2,65,66,55,59,62,75,53,52,61,69,68,60,72,63,50,70,47,51,53,64,55,22,68,70,72,45,26,21,23,15,18,10,10,17
216465,26,152.4,73.9,68,70,925000,1,2,55,37,58,69,44,59,34,35,62,65,66,65,65,57,64,70,84,78,75,44,71,69,36,61,38,54,63,71,67,9,11,12,8,9
211857,24,185.42,77.1,68,74,1000000,1,2,56,34,67,63,37,50,55,49,67,59,68,73,59,65,61,39,73,73,73,25,59,70,55,43,45,58,64,65,69,15,14,14,9,11
182160,30,152.4,69.9,68,68,900000,1,3,62,61,54,61,58,68,47,60,47,67,92,94,73,64,78,72,41,80,73,58,71,37,70,68,63,62,38,42,39,10,10,15,9,11
231056,27,193.04,94.8,68,72,,1,1,11,17,14,34,18,15,14,19,35,21,52,51,35,73,44,18,57,45,73,13,16,25,16,34,22,48,30,18,18,72,62,59,64,71
224144,28,175.26,64,68,68,950000,1,3,66,58,39,64,39,72,61,42,63,68,80,79,78,60,77,54,70,62,40,45,51,49,64,60,52,60,49,51,49,11,12,8,6,6
214416,28,154.94,83.9,68,68,925000,1,3,33,67,68,60,61,64,57,40,52,66,70,72,66,65,65,72,78,70,79,51,78,17,67,51,76,66,22,24,22,15,13,7,9,10
230287,27,152.4,73,68,68,975000,1,3,60,73,66,51,72,65,54,71,54,63,57,78,67,65,68,78,75,54,74,71,44,21,57,48,54,70,12,23,17,7,11,9,10,21
224143,30,182.88,74.8,68,68,875000,1,3,69,66,57,65,53,64,49,51,55,67,82,85,72,69,59,67,60,62,70,59,71,45,65,59,65,58,58,57,42,11,8,16,15,10
205455,29,187.96,83.9,68,69,725000,1,1,18,9,13,30,8,15,9,15,24,18,37,40,38,66,40,23,62,29,60,14,23,13,9,27,19,40,16,12,12,71,66,63,59,74
137359,34,187.96,83,68,68,375000,1,2,52,65,72,66,62,60,39,57,63,63,41,50,35,68,46,71,46,82,85,64,79,67,74,69,68,74,64,62,60,11,7,16,10,12
233614,24,193.04,87.1,68,76,1100000,1,2,34,25,72,47,34,33,27,21,41,48,63,61,46,65,42,54,74,61,84,20,53,65,37,31,47,54,75,68,65,6,5,14,7,7
208782,24,190.5,91.2,68,73,875000,1,1,20,12,12,25,18,13,12,14,26,27,41,43,35,66,46,24,61,33,60,13,23,26,18,45,27,48,10,12,16,73,60,69,65,72
207502,31,182.88,73.9,68,68,650000,1,2,64,43,45,60,35,63,46,42,56,61,82,83,82,67,71,47,66,76,62,46,64,64,61,51,48,64,60,71,67,15,7,15,10,12
199566,28,175.26,68.9,68,68,750000,1,3,71,48,55,64,58,67,66,68,71,67,79,74,80,67,82,72,83,72,58,62,62,58,57,66,55,60,65,66,68,11,8,12,7,15
234381,25,182.88,83,68,73,1000000,1,2,30,38,64,60,25,44,23,30,53,51,64,68,50,67,56,43,76,65,75,26,67,65,37,49,34,62,69,69,67,7,7,10,10,12
227725,25,187.96,79.8,68,74,1000000,1,2,42,28,66,60,36,51,28,31,45,55,62,65,45,67,50,69,66,52,77,60,67,71,31,33,46,51,65,70,64,12,10,12,13,14
223885,22,193.04,86.2,68,80,1300000,1,1,15,18,13,29,13,18,20,20,18,20,49,46,34,64,58,18,61,39,70,18,23,20,10,22,16,32,23,14,13,67,64,68,67,70
199053,30,185.42,76.2,68,68,900000,1,2,36,75,61,50,60,62,61,44,38,63,73,73,75,61,68,67,71,71,66,47,46,44,75,52,52,68,23,40,26,14,13,12,14,12
235916,22,154.94,69.9,68,79,1300000,1,2,25,20,63,57,28,41,28,31,41,55,60,55,57,55,67,36,76,72,69,21,69,67,30,29,39,50,70,72,69,12,8,8,6,11
214412,29,152.4,73.9,68,68,700000,1,2,59,42,72,59,29,49,50,34,57,61,76,74,70,64,66,31,83,80,66,56,73,63,45,58,56,57,71,65,71,8,10,14,10,16
213644,26,152.4,73,68,70,900000,1,3,61,44,55,66,43,61,45,58,59,62,73,65,72,62,78,71,73,87,71,53,80,63,44,51,63,58,68,71,72,12,14,8,12,8
12940,36,190.5,89.8,68,68,210000,2,2,33,26,65,66,24,29,22,23,49,38,33,32,32,58,48,48,60,61,91,36,81,62,43,23,45,63,67,69,62,8,8,9,10,8
183691,31,172.72,68,68,68,600000,1,2,64,54,48,76,50,59,66,72,66,67,73,66,81,68,80,62,78,76,59,65,63,60,56,68,66,55,70,68,62,15,16,6,10,8
166539,22,152.4,77.1,68,78,1500000,1,4,60,62,40,59,55,77,65,40,53,69,86,84,85,60,78,67,67,69,55,50,66,42,62,70,53,55,50,23,21,7,10,6,6,5
224395,26,154.94,68.9,68,70,1100000,1,3,67,58,39,67,57,69,70,63,63,68,79,78,78,66,77,69,60,81,57,65,51,31,59,68,64,60,40,30,36,13,14,16,12,13
214411,25,162.56,63,68,70,1100000,1,3,66,60,48,67,42,67,65,62,66,69,75,76,73,61,70,66,54,66,53,68,55,40,67,69,41,50,38,55,49,14,11,12,8,7
211595,24,182.88,76.2,68,75,1100000,1,2,61,65,63,68,56,60,64,55,72,67,64,65,66,67,60,69,64,69,68,67,64,70,67,59,48,62,65,66,62,10,9,15,13,14
204427,26,154.94,78,68,72,1200000,1,3,51,66,55,61,56,71,47,64,47,68,78,78,75,62,74,80,80,49,68,71,55,35,66,59,65,57,23,22,22,6,7,13,11,7
190602,28,190.5,92.1,68,68,750000,1,2,19,26,71,52,21,38,13,56,51,56,43,35,60,64,30,60,85,70,76,48,64,69,16,37,32,61,70,68,66,8,5,12,12,15
239498,23,172.72,72.1,68,77,1200000,1,3,37,51,38,66,48,62,33,36,61,68,78,82,85,63,80,60,87,80,62,62,85,68,28,55,36,71,60,70,76,6,8,14,6,9
227978,21,175.26,67.1,68,79,1500000,1,3,59,53,34,68,42,76,64,52,62,73,72,71,85,59,87,57,64,67,44,55,51,47,64,63,53,56,47,57,49,16,10,8,8,13
222346,26,182.88,79.8,68,71,950000,1,2,28,19,67,51,24,31,24,25,47,48,58,65,52,57,55,45,70,73,76,23,67,72,24,29,38,59,67,73,66,12,15,6,13,14
210826,27,172.72,73,68,68,950000,1,3,66,60,39,67,58,68,57,59,60,67,79,79,79,61,72,67,69,80,58,64,40,28,59,59,51,60,55,57,45,11,7,7,9,6
199305,29,193.04,88,68,68,700000,1,2,33,34,68,46,28,41,33,33,45,39,54,65,52,64,43,66,50,63,86,43,75,66,28,34,52,67,67,71,69,16,16,12,9,8
199049,27,193.04,84.8,68,69,850000,1,2,43,32,73,64,41,40,45,49,50,51,51,54,58,65,56,52,54,59,79,37,69,58,21,45,44,60,69,70,63,16,15,8,10,15
239752,24,187.96,82.1,68,71,950000,1,2,36,26,66,65,23,36,30,26,42,59,64,60,56,62,56,35,74,64,78,21,58,67,26,32,33,50,67,68,64,8,11,6,9,14
237448,27,182.88,73,68,69,850000,1,2,36,29,62,69,26,58,28,22,63,50,65,59,53,67,61,44,70,66,70,29,71,72,25,27,39,57,70,65,64,6,8,14,13,6
170632,32,185.42,78.9,68,68,525000,1,1,21,18,15,32,13,17,21,25,23,21,23,22,50,63,37,21,58,44,59,14,33,25,13,43,16,49,12,15,16,71,64,65,66,71
212104,25,175.26,67.1,68,71,1100000,1,3,59,65,59,69,58,73,54,54,66,69,78,78,77,70,77,66,55,82,63,60,60,63,62,60,63,55,62,68,64,9,10,10,8,12
177285,33,152.4,71.2,68,68,525000,1,2,56,59,71,65,48,58,43,45,66,64,60,59,69,69,69,65,90,85,78,59,75,61,59,66,58,65,60,64,62,6,12,10,10,15
238981,24,154.94,72.1,68,74,1200000,1,3,71,58,43,63,44,66,46,35,52,66,81,85,78,64,75,59,69,76,63,46,38,31,57,64,42,62,32,27,26,6,10,14,14,5
220805,25,170.18,68,68,70,1100000,1,3,71,62,28,67,45,67,66,62,70,64,83,78,80,59,80,62,74,57,36,56,45,17,58,63,36,58,51,32,31,8,16,12,12,16
190852,27,175.26,73,68,68,950000,1,3,60,66,37,64,55,77,51,49,57,72,76,73,81,63,76,64,34,58,59,57,70,29,65,64,64,67,33,17,14,10,13,15,14,10
246404,26,152.4,77.1,68,69,,1,3,30,77,71,47,61,76,64,42,30,73,72,69,68,54,65,75,64,52,58,68,31,17,54,42,68,51,19,15,20,15,10,13,5,15
239747,21,187.96,87.1,68,78,1500000,1,3,37,67,56,59,64,71,63,40,50,64,76,78,66,62,65,71,54,53,78,64,42,18,65,61,62,58,20,19,17,6,6,5,5,14
229251,26,185.42,77.1,68,69,875000,1,3,67,46,65,65,44,70,70,63,55,66,80,77,57,58,55,67,65,77,81,63,58,57,65,40,37,62,60,70,70,13,8,12,12,10
219523,27,175.26,68.9,68,69,1100000,1,3,63,54,46,65,58,72,56,43,57,68,94,94,85,58,80,65,56,64,68,60,55,40,56,54,64,50,32,52,48,12,13,15,14,9
200067,32,193.04,89.8,68,68,600000,1,2,48,35,63,56,35,46,52,45,47,52,46,39,39,59,30,53,39,64,93,38,75,64,42,41,48,64,67,70,69,7,8,10,9,13
198019,28,185.42,86.2,68,68,950000,1,3,57,69,62,62,66,67,77,39,41,64,66,73,66,63,76,71,76,72,78,66,70,35,69,55,70,63,32,40,33,12,10,15,16,12
135043,34,193.04,84.8,68,68,375000,2,1,14,16,14,19,13,17,11,18,28,31,47,52,53,61,54,28,68,25,69,19,32,23,19,50,42,55,11,15,14,69,70,69,65,68
194946,34,154.94,78,68,68,425000,1,3,65,58,52,72,50,63,58,62,67,72,55,55,61,69,64,62,55,64,68,66,72,64,58,67,62,70,62,66,59,7,8,7,6,11
233090,22,167.64,69.9,68,79,1500000,1,3,56,53,42,65,47,76,48,42,60,69,85,90,88,61,84,55,74,65,60,58,40,41,63,58,39,63,31,30,32,7,10,12,7,8
225666,23,175.26,68.9,68,72,1200000,1,3,64,58,42,65,61,67,59,52,62,65,84,78,71,65,82,62,49,77,51,59,49,31,62,65,54,62,49,40,44,7,8,10,9,9
219522,26,185.42,83,68,73,850000,1,1,15,13,15,31,14,15,16,13,22,11,49,42,40,64,50,22,60,40,60,20,23,20,13,36,22,41,13,13,12,68,66,64,66,71
188289,29,182.88,76.2,68,68,925000,1,2,55,66,72,61,73,65,57,49,52,61,72,71,76,62,65,72,82,61,60,64,56,24,71,58,72,62,19,34,30,9,10,16,10,16
163201,34,190.5,88.9,68,68,450000,1,1,11,9,20,13,15,10,11,13,22,15,32,34,48,60,33,20,52,33,49,13,18,23,16,40,14,34,9,17,12,69,65,64,68,69
214401,26,182.88,77.1,68,73,1000000,1,2,47,38,73,49,22,44,33,26,51,48,56,59,57,67,51,32,81,77,77,24,75,72,40,34,32,62,69,64,59,13,13,6,6,7
200577,32,154.94,73.9,68,68,575000,2,2,75,54,44,64,45,59,59,56,61,60,80,67,77,68,68,53,87,71,60,58,77,66,59,63,45,60,68,69,67,16,15,6,10,15
198017,31,154.94,73,68,68,850000,1,3,66,57,62,59,51,68,50,48,57,66,88,87,88,67,70,79,91,76,78,58,63,54,64,62,51,64,49,52,46,7,8,12,6,10
237184,21,175.26,72.1,68,76,1300000,1,3,58,59,55,73,42,68,53,43,71,71,70,67,69,67,73,55,58,69,67,58,61,64,61,64,45,63,62,57,57,13,12,11,11,13
225152,29,187.96,82.1,68,68,875000,1,3,50,69,67,64,68,64,66,69,58,69,62,55,66,69,66,70,68,67,68,68,64,49,72,69,72,66,38,39,36,8,14,11,11,8
212608,31,187.96,68,68,68,650000,1,2,71,31,61,61,23,61,54,32,45,58,76,75,63,63,70,43,81,80,72,35,60,63,31,44,34,57,64,64,68,9,9,11,10,15
189311,29,154.94,73,68,68,725000,1,3,65,40,65,68,45,65,71,69,66,69,73,72,75,64,73,74,75,81,73,65,71,64,55,66,67,68,58,65,63,9,7,6,13,8
229247,24,152.4,68,68,72,1100000,1,3,68,52,56,68,70,70,69,71,67,68,72,67,71,65,77,73,72,73,67,72,70,67,63,66,64,63,64,66,58,10,7,12,11,9
144511,32,182.88,74.8,68,68,775000,2,2,59,52,62,65,59,58,63,67,63,66,54,56,75,72,69,70,72,83,61,65,74,73,66,70,58,71,62,59,58,13,6,11,10,5
205951,36,182.88,78,68,68,100000,1,3,69,57,62,67,54,64,74,54,65,66,60,58,60,66,57,71,64,62,68,61,71,69,63,59,48,76,68,71,72,7,12,13,7,12
