Play_Id,Age,Height_Cm,Weight_Kgs,Overall_Rating,Potential,Value_Euro,International_Reputation_1_5,Skill_Moves_1_5
222024,23,190.5,82.1,61,67,250000,1,1
244295,19,182.88,73.9,61,78,525000,1,2
243271,21,170.18,67.1,61,75,550000,1,2
228935,25,190.5,88,61,66,240000,1,1
239942,20,152.4,64.9,61,74,475000,1,2
212038,28,154.94,67.1,61,62,200000,1,1
207430,25,175.26,73,61,64,325000,1,2
241250,38,172.72,72.1,61,61,30000,1,2
240738,25,182.88,82.1,61,64,325000,1,2
232290,23,182.88,73.9,61,68,300000,1,2
231522,31,152.4,71.2,61,61,240000,1,2
189281,29,175.26,66.2,61,61,250000,1,3
224097,23,175.26,66.2,61,70,325000,1,2
221281,23,187.96,69.9,61,71,350000,1,2
242528,18,175.26,68,61,77,525000,1,2
235872,21,154.94,69.9,61,70,375000,1,2
213344,22,193.04,78,61,70,290000,1,1
203615,26,175.26,69.9,61,64,260000,1,2
239710,23,190.5,78.9,61,71,300000,1,1
231262,23,190.5,83.9,61,71,300000,1,1
246877,18,175.26,69.9,61,81,525000,1,3
244573,21,152.4,74.8,61,74,425000,1,2
243549,22,182.88,76.2,61,67,290000,1,2
243832,23,172.72,68,61,66,280000,1,2
238456,28,185.42,94.8,61,63,250000,1,2
191863,29,182.88,73,61,61,200000,1,2
244855,22,175.26,71.2,61,70,400000,1,2
174199,33,190.5,84.8,61,61,140000,1,2
204151,28,193.04,83.9,61,63,250000,1,2
243318,22,172.72,74.8,61,71,400000,1,2
242294,21,172.72,73,61,72,375000,1,2
186228,35,152.4,73.9,61,61,130000,1,3
242804,23,195.58,93,61,67,250000,1,1
240500,20,182.88,69.9,61,70,325000,1,2
228212,20,190.5,82.1,61,72,450000,1,2
189811,27,154.94,83,61,61,270000,1,2
244851,21,182.88,73.9,61,72,375000,1,2
242803,20,185.42,83,61,71,425000,1,2
241523,19,185.42,64.9,61,73,450000,1,2
232846,27,190.5,89.8,61,63,200000,1,1
232590,29,172.72,76.2,61,61,250000,1,3
244109,22,170.18,66.2,61,68,350000,1,3
235405,20,182.88,64.9,61,73,375000,1,2
193164,26,190.5,77.1,61,65,230000,1,1
242828,27,185.42,79.8,61,62,240000,1,2
242060,26,175.26,66.2,61,62,300000,1,3
236940,21,185.42,74.8,61,71,425000,1,2
163212,32,187.96,74.8,61,61,140000,1,2
200844,28,154.94,72.1,61,62,240000,1,3
241035,19,182.88,83,61,77,475000,1,2
229771,20,185.42,74.8,61,75,500000,1,2
224651,28,182.88,78.9,61,61,210000,1,2
242826,19,185.42,76.2,61,74,425000,1,2
244105,21,152.4,64,61,73,450000,1,2
235401,27,193.04,83,61,64,250000,1,2
228769,21,185.42,78.9,61,75,500000,1,2
213665,23,182.88,78.9,61,68,350000,1,2
231840,20,175.26,68,61,73,375000,1,2
227744,22,172.72,69.9,61,66,280000,1,2
222624,31,154.94,73.9,61,61,160000,1,2
215968,25,187.96,83.9,61,67,250000,1,1
244639,22,152.4,76.2,61,69,375000,1,2
241055,18,175.26,71.2,61,79,450000,1,2
246430,19,190.5,79.8,61,80,525000,1,2
242334,18,172.72,76.2,61,80,450000,1,2
241822,20,154.94,72.1,61,72,425000,1,3
149662,37,187.96,84.8,61,61,30000,1,2
240285,19,185.42,74.8,61,79,525000,1,2
208797,25,167.64,69.9,61,63,300000,1,3
246940,20,172.72,69.9,61,71,350000,1,2
240796,18,182.88,79.8,61,82,475000,1,1
231580,20,187.96,68,61,75,550000,1,3
228021,27,185.42,78.9,61,65,230000,1,1
238516,19,182.88,79.8,61,81,475000,1,2
230068,20,154.94,69.9,61,77,475000,1,2
247219,22,187.96,73,61,69,375000,1,2
242611,19,190.5,71.2,61,74,475000,1,3
241075,21,175.26,67.1,61,75,550000,1,2
188594,27,152.4,73.9,61,62,240000,1,2
244658,24,172.72,68,61,67,290000,1,2
243378,20,154.94,77.1,61,77,550000,1,2
241841,21,167.64,67.1,61,70,400000,1,3
241840,20,182.88,73.9,61,75,550000,1,2
241584,22,152.4,68.9,61,70,300000,1,1
230064,23,185.42,76.2,61,71,350000,1,2
208816,24,175.26,78,61,66,325000,1,2
246191,19,170.18,71.2,61,81,525000,1,2
238511,19,187.96,77.1,61,77,500000,1,2
225999,22,175.26,69.9,61,69,375000,1,2
212175,29,185.42,81.2,61,61,180000,1,1
210639,23,172.72,88,61,70,400000,1,2
241102,23,152.4,68.9,61,68,300000,1,2
238798,22,152.4,76.2,61,69,375000,1,3
232654,22,152.4,77.1,61,73,350000,1,1
228558,26,154.94,68.9,61,64,300000,1,2
228046,23,175.26,69.9,61,67,350000,1,2
214478,23,154.94,78,61,69,325000,1,2
186572,30,152.4,67.1,61,61,240000,1,2
184269,30,187.96,78,61,61,200000,1,2
231116,24,185.42,78,61,68,260000,1,1
243659,29,187.96,79.8,61,61,200000,1,2
239307,20,152.4,64.9,61,73,425000,1,3
239051,27,185.42,86.2,61,64,260000,1,2
223947,23,185.42,76.2,61,67,350000,1,2
233954,21,170.18,66.2,61,74,425000,1,2
232930,25,175.26,64,61,65,270000,1,2
231650,20,182.88,74.8,61,77,500000,1,2
228834,21,175.26,69.9,61,72,375000,1,2
224482,23,185.42,78.9,61,69,325000,1,2
245217,27,182.88,82.1,61,61,210000,1,2
244449,21,172.72,64.9,61,74,475000,1,2
229345,22,185.42,78,61,70,300000,1,1
225505,24,154.94,74.8,61,70,325000,1,2
246752,19,152.4,71.2,61,77,525000,1,3
244448,21,187.96,78,61,74,425000,1,2
212960,29,182.88,78,61,61,200000,1,2
242655,18,170.18,59.9,61,76,500000,1,2
244190,21,190.5,83.9,61,70,350000,1,2
238558,21,187.96,78,61,72,450000,1,2
227806,22,182.88,62.1,61,70,375000,1,3
237052,28,182.88,78,61,61,260000,1,2
238075,19,185.42,77.1,61,79,525000,1,3
237307,23,182.88,77.1,61,68,350000,1,2
190200,29,170.18,69.9,61,61,250000,1,2
243704,23,152.4,69.9,61,68,350000,1,2
242424,19,165.1,63,61,71,400000,1,3
241654,28,175.26,74.8,61,61,260000,1,3
239606,22,175.26,69.9,61,69,375000,1,2
231926,20,165.1,66.2,61,75,550000,1,3
246773,20,172.72,68.9,61,72,425000,1,3
244725,19,182.88,73,61,73,400000,1,2
215285,24,154.94,77.1,61,65,325000,1,3
200693,26,195.58,82.1,61,64,260000,1,2
239348,20,187.96,82.1,61,70,325000,1,2
246771,23,172.72,72.1,61,68,350000,1,2
216563,24,154.94,68,61,65,280000,1,2
242963,18,152.4,64.9,60,76,400000,1,2
231187,22,198.12,87.1,60,69,240000,1,1
226579,21,170.18,64.9,60,69,325000,1,2
205075,26,170.18,69.9,60,63,210000,1,2
237842,20,152.4,64,60,76,450000,1,2
221202,22,185.42,72.1,60,67,300000,1,3
245521,27,167.64,60.8,60,61,200000,1,2
244496,22,185.42,79.8,60,66,240000,1,2
202000,31,187.96,82.1,60,60,200000,1,2
242703,21,185.42,83.9,60,71,280000,1,1
240399,25,170.18,68.9,60,65,230000,1,2
239631,18,182.88,68,60,82,450000,1,3
235791,23,182.88,74.8,60,68,260000,1,2
203023,27,187.96,79.8,60,63,220000,1,2
247310,21,152.4,69.9,60,74,450000,1,2
246798,21,193.04,91.2,60,71,350000,1,2
241963,19,160.02,59,60,76,450000,1,2
229419,25,154.94,73,60,62,260000,1,2
229163,20,190.5,69.9,60,77,450000,1,2
225067,23,172.72,68,60,68,300000,1,3
233770,21,182.88,74.8,60,73,400000,1,2
232746,24,187.96,76.2,60,62,210000,1,2
243241,19,190.5,79.8,60,74,400000,1,2
182312,37,187.96,78,60,60,10000,1,1
245288,21,193.04,83.9,60,72,325000,1,2
237352,31,182.88,78.9,60,60,150000,1,2
239656,20,175.26,68,60,70,325000,1,2
231464,23,175.26,69.9,60,69,325000,1,2
245543,22,154.94,74.8,60,68,300000,1,2
237095,24,175.26,68.9,60,66,240000,1,2
220711,26,152.4,74.8,60,60,180000,1,2
245798,25,152.4,67.1,60,65,230000,1,2
231206,24,170.18,59.9,60,65,230000,1,2
243779,22,152.4,73.9,60,67,250000,1,2
238659,23,152.4,67.1,60,68,300000,1,3
235329,20,175.26,59.9,60,66,240000,1,2
212033,23,187.96,76.2,60,65,200000,1,1
246592,19,154.94,78,60,77,450000,1,2
242752,18,154.94,69.9,60,75,375000,1,2
240704,21,185.42,79.8,60,70,260000,1,1
240448,20,172.72,68,60,77,450000,1,2
224576,24,185.42,76.2,60,65,240000,1,2
223040,24,190.5,79.8,60,67,210000,1,1
214080,25,175.26,73,60,65,230000,1,2
199744,27,187.96,83.9,60,62,210000,1,2
243519,18,175.26,68,60,77,400000,1,3
210495,30,152.4,72.1,60,60,160000,1,2
191806,31,154.94,69.9,60,60,150000,1,2
241214,20,154.94,73.9,60,75,400000,1,2
235101,19,152.4,72.1,60,73,375000,1,2
232541,25,172.72,72.1,60,64,270000,1,2
224349,24,185.42,82.1,60,66,210000,1,1
243804,21,170.18,67.1,60,70,290000,1,2
242012,23,182.88,74.8,60,66,290000,1,3
241244,21,154.94,76.2,60,68,260000,1,2
233052,20,152.4,72.1,60,78,450000,1,3
229724,22,182.88,87.1,60,67,250000,1,2
226140,23,154.94,60.8,60,64,270000,1,2
223580,29,175.26,76.2,60,60,210000,1,2
245339,19,185.42,79.8,60,75,375000,1,2
219482,22,190.5,69.9,60,67,210000,1,1
238937,31,187.96,78,60,60,150000,1,2
245848,20,190.5,88,60,71,325000,1,2
240472,22,185.42,73,60,68,270000,1,2
182359,31,185.42,76.2,60,60,130000,1,1
247413,27,185.42,87.1,60,61,170000,1,1
243573,20,185.42,79.8,60,77,375000,1,1
232053,21,152.4,64.9,60,72,375000,1,3
240756,19,175.26,68,60,77,425000,1,3
247411,19,187.96,84.8,60,80,350000,1,1
220531,23,182.88,69.9,60,67,250000,1,2
242802,21,187.96,78.9,60,71,280000,1,1
241010,25,185.42,73.9,60,65,240000,1,2
237426,32,182.88,73,60,60,120000,1,1
247409,18,185.42,82.1,60,77,375000,1,2
246385,21,190.5,78,60,73,400000,1,3
242545,19,175.26,69.9,60,73,400000,1,2
237937,20,154.94,74.8,60,76,400000,1,2
236657,20,182.88,83.9,60,77,450000,1,2
240496,18,185.42,74.8,60,80,375000,1,2
235376,23,170.18,73,60,67,290000,1,3
243600,29,152.4,74.8,60,60,210000,1,2
246415,19,154.94,64.9,60,74,425000,1,2
242319,21,182.88,78,60,71,325000,1,2
229263,20,170.18,69.9,60,71,350000,1,3
241038,20,182.88,73,60,78,450000,1,2
231310,22,154.94,69.9,60,69,280000,1,3
155534,33,187.96,87.1,60,60,120000,1,2
239245,23,187.96,77.1,60,67,300000,1,2
237965,20,172.72,64,60,74,400000,1,2
244364,18,190.5,78,60,78,325000,1,1
246667,21,187.96,83,60,74,425000,1,2
246666,17,152.4,73,60,83,400000,1,2
240778,20,187.96,73.9,60,75,450000,1,2
240010,22,185.42,83,60,69,280000,1,2
238474,20,154.94,72.1,60,70,350000,1,3
225674,21,175.26,69.9,60,67,290000,1,2
217994,23,193.04,83.9,60,68,230000,1,1
244395,23,175.26,68,60,66,280000,1,3
239275,22,195.58,83,60,66,210000,1,1
247466,17,190.5,71.2,60,78,375000,1,2
242346,21,170.18,66.2,60,73,400000,1,2
240810,20,175.26,68,60,78,450000,1,2
242857,21,190.5,84.8,60,74,425000,1,2
246952,20,190.5,82.1,60,71,300000,1,2
244904,22,154.94,72.1,60,68,270000,1,2
242344,19,154.94,79.8,60,74,450000,1,2
233128,21,172.72,68.9,60,68,300000,1,3
243623,26,182.88,81.2,60,63,260000,1,2
242599,27,182.88,76.2,60,60,220000,1,2
247206,29,185.42,88,60,60,210000,1,3
240038,19,152.4,82.1,60,72,375000,1,4
246949,21,175.26,72.1,60,71,350000,1,2
212133,24,175.26,64.9,60,64,270000,1,2
187336,35,195.58,94.8,60,60,80000,1,1
244680,20,175.26,68,60,75,450000,1,2
244424,20,185.42,74.8,60,74,450000,1,2
243144,24,185.42,74.8,60,67,250000,1,2
195013,27,182.88,71.2,60,60,180000,1,2
246725,31,182.88,83.9,60,60,130000,1,1
243397,19,187.96,78,60,75,350000,1,1
235205,23,152.4,76.2,60,67,240000,1,2
202949,30,152.4,72.1,60,60,150000,1,2
242628,17,170.18,68,60,80,375000,1,2
104900,39,187.96,88.9,60,60,10000,1,1
244419,22,152.4,73,60,67,250000,1,3
229571,23,182.88,74.8,60,66,240000,1,2
246722,25,175.26,64,60,65,270000,1,2
241858,19,182.88,84.8,60,79,375000,1,2
222402,26,175.26,69.9,60,63,220000,1,2
197597,30,182.88,73.9,60,60,200000,1,2
238044,23,172.72,74.8,60,67,240000,1,2
245979,28,154.94,74.8,60,61,,1,2
242139,26,152.4,64.9,60,61,250000,1,2
218587,23,182.88,66.2,60,71,300000,1,2
241114,23,187.96,73,60,67,300000,1,3
225498,21,154.94,73.9,60,68,260000,1,2
139482,35,154.94,73,60,60,100000,1,2
244953,24,170.18,64.9,60,66,280000,1,2
240857,21,170.18,69.9,60,72,325000,1,2
173785,31,154.94,76.2,60,60,190000,1,2
226521,21,152.4,78,60,71,350000,1,2
242136,25,182.88,76.2,60,66,280000,1,2
233176,20,165.1,60.8,60,70,325000,1,4
232920,21,172.72,72.1,60,74,400000,1,2
222168,22,185.42,82.1,60,71,350000,1,2
247511,22,154.94,76.2,60,68,260000,1,2
207603,24,187.96,72.1,60,67,250000,1,2
241394,19,170.18,82.1,60,79,425000,1,2
243185,20,195.58,88,60,68,250000,1,2
232944,21,152.4,62.1,60,67,250000,1,2
230640,23,187.96,76.2,60,67,300000,1,2
245999,18,175.26,63,60,80,400000,1,3
241647,26,172.72,68,60,61,200000,1,2
235247,21,154.94,73,60,74,450000,1,2
232687,25,172.72,68.9,60,64,220000,1,2
231663,20,154.94,71.2,60,75,450000,1,3
244718,27,190.5,88,60,60,230000,1,2
242158,22,170.18,69.9,60,70,325000,1,2
240109,21,182.88,83.9,60,73,350000,1,2
210925,28,170.18,66.2,60,60,220000,1,3
246764,19,175.26,68,60,76,425000,1,3
241388,20,195.58,97.1,60,76,375000,1,1
235500,23,152.4,66.2,60,69,325000,1,3
243470,21,152.4,73,59,70,270000,1,2
241422,17,154.94,74.8,59,72,270000,1,3
224526,23,152.4,69.9,59,68,240000,1,3
245773,20,154.94,73.9,59,74,325000,1,2
243981,20,190.5,81.2,59,74,300000,1,2
236557,22,185.42,73,59,69,250000,1,2
232973,34,175.26,69.9,59,59,90000,1,2
232205,20,170.18,64.9,59,74,300000,1,2
218381,21,175.26,71.2,59,67,230000,1,3
246284,20,154.94,74.8,59,69,220000,1,3
238347,23,182.88,77.1,59,68,240000,1,2
244490,19,187.96,79.8,59,73,300000,1,2
244233,22,195.58,87.1,59,67,230000,1,2
235785,21,154.94,77.1,59,71,280000,1,2
245000,19,152.4,64.9,59,75,290000,1,2
241160,18,172.72,64.9,59,81,350000,1,3
244012,22,185.42,78,59,69,250000,1,2
243500,19,190.5,84.8,59,72,260000,1,2
235820,21,185.42,74.8,59,70,210000,1,1
165932,34,152.4,74.8,59,59,60000,1,2
224554,23,182.88,73,59,65,180000,1,2
237097,20,193.04,79.8,59,70,210000,1,1
230697,22,152.4,73,59,70,260000,1,2
226089,22,190.5,83.9,59,67,,1,2
245800,18,182.88,74.8,59,77,,1,1
235815,20,185.42,72.1,59,72,260000,1,2
228134,22,185.42,73,59,71,250000,1,2
223270,21,198.12,94.8,59,69,190000,1,1
241445,22,152.4,68,59,69,220000,1,2
247332,21,182.88,69.9,59,67,230000,1,2
243235,21,152.4,69.9,59,70,230000,1,2
236579,23,195.58,78.9,59,69,,1,2
239952,23,190.5,74.8,59,67,200000,1,2
243279,18,165.1,64.9,59,76,270000,1,2
240207,23,182.88,74.8,59,67,230000,1,2
238927,24,187.96,78.9,59,64,150000,1,1
238670,23,154.94,79.8,59,65,210000,1,3
244558,18,170.18,64.9,59,76,290000,1,2
237133,21,190.5,81.2,59,72,240000,1,1
236365,22,152.4,78,59,68,210000,1,2
235596,27,182.88,79.8,59,60,180000,1,2
191563,32,170.18,68,59,59,140000,1,2
182347,33,193.04,84.8,59,59,90000,1,1
240970,20,182.88,78,59,76,325000,1,2
243528,23,182.88,77.1,59,66,190000,1,2
229706,21,182.88,72.1,59,71,250000,1,2
238920,23,165.1,68,59,68,200000,1,2
233800,20,175.26,74.8,59,67,190000,1,2
247410,18,152.4,66.2,59,76,290000,1,2
222322,21,152.4,74.8,59,68,240000,1,2
238449,20,198.12,79.8,59,72,260000,1,2
227185,27,170.18,66.2,59,59,170000,1,2
225136,22,187.96,78.9,59,64,150000,1,1
214896,24,152.4,71.2,59,64,210000,1,2
247407,18,190.5,79.8,59,75,280000,1,2
241263,18,172.72,64.9,59,74,325000,1,2
222574,28,175.26,69.9,59,59,150000,1,2
247149,26,193.04,89.8,59,62,190000,1,2
224620,25,154.94,67.1,59,64,200000,1,2
242539,21,154.94,78.9,59,69,260000,1,2
244585,19,185.42,78,59,75,300000,1,2
235881,25,182.88,82.1,59,64,210000,1,2
198761,27,182.88,81.2,59,60,180000,1,2
231526,22,152.4,68.9,59,71,280000,1,2
220564,23,187.96,74.8,59,68,180000,1,1
182419,31,182.88,69.9,59,59,100000,1,2
245649,18,175.26,71.2,59,72,280000,1,3
244113,38,175.26,71.2,59,59,20000,1,2
226193,32,175.26,67.1,59,59,100000,1,2
200593,31,182.88,78,59,59,130000,1,2
202128,26,175.26,69.9,59,62,160000,1,2
198543,29,154.94,73,59,59,160000,1,3
237966,21,175.26,72.1,59,70,260000,1,3
227726,24,165.1,53.1,59,65,210000,1,2
224397,22,193.04,78,59,69,190000,1,1
240524,21,185.42,74.8,59,69,260000,1,2
222348,25,182.88,73,59,62,200000,1,2
245685,19,187.96,82.1,59,74,325000,1,2
245429,19,187.96,74.8,59,76,290000,1,2
244405,20,185.42,71.2,59,70,260000,1,2
243637,18,152.4,74.8,59,77,290000,1,2
244660,28,182.88,79.8,59,59,130000,1,2
242100,19,182.88,69.9,59,74,300000,1,2
225716,31,152.4,68,59,59,100000,1,2
241587,22,154.94,69.9,59,71,250000,1,2
245170,21,170.18,64,59,71,,1,2
240562,17,185.42,64.9,59,79,300000,1,2
247217,24,187.96,84.8,59,67,170000,1,1
242353,19,172.72,62.1,59,77,290000,1,2
244656,22,154.94,72.1,59,66,160000,1,1
244400,23,195.58,84.8,59,67,230000,1,2
242095,27,185.42,79.8,59,60,150000,1,2
238767,19,172.72,68,59,77,325000,1,2
222422,22,152.4,66.2,59,69,260000,1,2
233941,19,172.72,66.2,59,74,325000,1,3
244435,21,175.26,69.9,59,66,220000,1,3
242131,23,182.88,77.1,59,67,170000,1,1
222931,22,152.4,69.9,59,70,230000,1,2
182738,32,167.64,71.2,59,59,100000,1,2
244690,18,175.26,69.9,59,79,300000,1,3
212178,24,190.5,88,59,65,160000,1,1
243665,20,152.4,78,59,70,240000,1,2
233425,22,185.42,73.9,59,70,210000,1,1
228304,22,154.94,73.9,59,68,240000,1,2
239311,19,175.26,73.9,59,72,280000,1,2
236495,19,170.18,64.9,59,79,325000,1,2
233679,23,185.42,78,59,67,230000,1,2
227791,26,182.88,74.8,59,59,130000,1,2
247502,20,172.72,64.9,59,72,260000,1,2
242162,19,175.26,69.9,59,71,260000,1,2
241650,17,170.18,68,59,77,300000,1,2
239858,29,154.94,72.1,59,59,120000,1,2
222449,25,175.26,68.9,59,62,160000,1,2
213489,23,187.96,73,59,68,180000,1,1
201457,27,187.96,78,59,60,190000,1,2
246255,20,152.4,66.2,59,69,220000,1,2
245742,19,175.26,71.2,59,74,325000,1,2
222191,28,154.94,72.1,59,59,160000,1,2
243950,26,175.26,73.9,59,60,180000,1,2
246253,20,170.18,63,59,70,260000,1,2
242413,19,154.94,73,59,78,325000,1,4
236525,25,154.94,69.9,59,61,160000,1,2
228845,29,182.88,74.8,59,61,130000,1,1
228077,26,172.72,64,59,60,180000,1,2
240364,22,187.96,82.1,59,67,230000,1,2
238060,20,182.88,69.9,59,73,280000,1,1
245001,19,187.96,77.1,58,72,260000,1,2
237321,20,185.42,78.9,58,73,280000,1,3
242184,19,170.18,63,58,77,230000,1,2
237832,22,187.96,72.1,58,66,190000,1,2
241159,18,182.88,74.8,58,78,230000,1,2
237575,19,193.04,87.1,58,78,210000,1,1
182790,33,182.88,74.8,58,58,70000,1,2
229126,29,182.88,83.9,58,58,100000,1,2
243973,19,190.5,87.1,58,75,240000,1,2
230661,23,154.94,74.8,58,65,180000,1,2
229893,21,182.88,74.8,58,65,180000,1,2
215301,23,190.5,74.8,58,65,150000,1,2
245252,19,193.04,89.8,58,75,250000,1,2
236292,21,190.5,78.9,58,72,250000,1,2
230660,22,187.96,86.2,58,69,190000,1,2
226820,23,187.96,89.8,58,65,130000,1,1
237867,22,182.88,73,58,68,180000,1,2
244522,22,152.4,68.9,58,68,210000,1,3
243242,18,187.96,86.2,58,74,210000,1,1
240682,23,182.88,68,58,66,190000,1,2
240170,19,193.04,83.9,58,73,210000,1,1
210986,24,185.42,74.8,58,64,150000,1,2
245801,20,154.94,74.8,58,68,200000,1,2
240681,20,190.5,74.8,58,69,170000,1,1
237609,20,193.04,78,58,72,270000,1,3
231463,21,175.26,72.1,58,72,280000,1,2
242470,25,167.64,59.9,58,63,170000,1,2
242214,18,154.94,73,58,75,230000,1,2
246820,18,170.18,58.1,58,73,260000,1,2
245796,19,187.96,74.8,58,71,240000,1,2
238628,20,193.04,88.9,58,65,130000,1,1
238372,24,182.88,78,58,64,180000,1,2
246602,19,187.96,73.9,58,73,260000,1,2
245321,22,182.88,79.8,58,67,170000,1,2
239689,18,193.04,78.9,58,67,120000,1,1
242504,25,172.72,68,58,61,160000,1,3
231752,21,187.96,76.2,58,68,200000,1,2
228424,23,152.4,73.9,58,65,180000,1,2
226120,24,187.96,76.2,58,63,120000,1,1
233030,22,182.88,83.9,58,66,140000,1,1
224582,23,185.42,76.2,58,67,170000,1,2
192580,28,182.88,73,58,58,130000,1,2
247364,19,152.4,69.9,58,71,230000,1,2
230980,24,190.5,84.8,58,65,150000,1,2
237379,21,152.4,72.1,58,70,230000,1,2
241474,20,152.4,73,58,73,270000,1,3
235074,24,185.42,69.9,58,66,140000,1,1
236353,22,193.04,88,58,66,190000,1,2
244589,21,182.88,73,58,64,180000,1,2
236653,21,152.4,62.1,58,66,190000,1,2
244076,19,154.94,71.2,58,71,240000,1,2
204396,26,172.72,64,58,60,150000,1,2
244073,21,193.04,83.9,58,69,170000,1,1
247400,20,175.26,71.2,58,66,180000,1,2
238952,22,185.42,74.8,58,68,210000,1,2
224616,26,154.94,74.8,58,60,160000,1,2
245863,18,152.4,74.8,58,70,180000,1,2
245095,21,152.4,73,58,68,210000,1,2
231527,22,152.4,73.9,58,68,180000,1,2
237926,19,185.42,82.1,58,73,240000,1,2
237158,20,175.26,68.9,58,70,220000,1,2
245092,19,154.94,71.2,58,71,210000,1,2
244068,21,187.96,83.9,58,67,170000,1,2
239460,22,175.26,68,58,68,180000,1,2
226450,24,185.42,72.1,58,66,140000,1,1
241552,17,170.18,64.9,58,79,280000,1,3
243345,18,154.94,76.2,58,76,230000,1,2
235664,20,152.4,73,58,70,220000,1,2
232591,26,182.88,77.1,58,61,160000,1,2
244878,20,187.96,78.9,58,68,160000,1,1
243854,18,187.96,82.1,58,69,180000,1,2
242318,19,152.4,68,58,71,240000,1,3
2702,40,154.94,76.2,58,58,30000,1,2
236941,20,154.94,74.8,58,72,280000,1,2
246924,18,152.4,68,58,78,250000,1,2
239500,20,185.42,87.1,58,75,230000,1,1
137356,36,185.42,82.1,58,58,30000,1,1
244107,21,182.88,68,58,67,150000,1,1
242315,24,185.42,77.1,58,63,120000,1,1
240779,19,152.4,69.9,58,78,260000,1,3
244662,21,182.88,74.8,58,73,280000,1,2
243126,23,172.72,64,58,63,140000,1,2
245428,21,152.4,72.1,58,67,170000,1,2
241332,20,175.26,67.1,58,66,160000,1,2
228019,24,175.26,67.1,58,64,180000,1,2
246450,19,185.42,78,58,72,260000,1,2
245426,19,185.42,78,58,74,240000,1,2
243121,19,175.26,78,58,68,190000,1,2
232369,37,154.94,77.1,58,58,20000,1,2
240048,23,175.26,71.2,58,66,190000,1,2
242094,29,182.88,79.8,58,58,130000,1,2
245165,23,185.42,78,58,66,,1,2
232621,23,170.18,64.9,58,65,150000,1,2
244140,18,152.4,68.9,58,76,250000,1,3
242092,23,175.26,69.9,58,64,170000,1,2
234412,24,187.96,69.9,58,62,170000,1,2
242904,22,175.26,77.1,58,68,210000,1,2
242391,22,182.88,74.8,58,66,140000,1,1
243669,19,152.4,68,58,73,260000,1,2
228052,21,152.4,79.8,58,65,180000,1,2
232403,22,175.26,71.2,58,69,190000,1,2
243922,25,187.96,73.9,58,59,150000,1,2
229586,21,182.88,76.2,58,70,180000,1,1
242385,18,185.42,78,58,76,250000,1,2
228047,22,154.94,73,58,68,210000,1,3
213967,25,195.58,79.8,58,62,120000,1,1
246734,25,182.88,78.9,58,63,140000,1,2
245454,26,154.94,79.8,58,59,120000,1,2
242638,22,182.88,67.1,58,68,200000,1,2
239566,20,152.4,74.8,58,68,170000,1,2
219854,25,185.42,86.2,58,64,130000,1,1
247245,19,175.26,74.8,58,76,260000,1,2
242124,34,175.26,68.9,58,58,50000,1,2
242169,25,175.26,68,58,60,130000,1,2
244728,17,172.72,60.8,58,72,250000,1,3
235768,21,175.26,73,58,68,210000,1,2
232696,27,172.72,73,58,58,140000,1,3
183031,35,187.96,68.9,58,58,50000,1,1
246263,19,175.26,69.9,58,77,230000,1,2
243959,18,182.88,77.1,58,76,240000,1,2
234743,20,182.88,74.8,58,70,220000,1,3
247542,18,154.94,63,58,73,260000,1,2
247286,21,182.88,72.1,58,67,200000,1,3
246261,20,172.72,64.9,58,74,280000,1,2
243701,20,193.04,78,58,70,200000,1,2
244212,24,154.94,73,58,64,150000,1,2
236788,20,182.88,73,58,68,200000,1,2
231924,21,187.96,84.8,58,73,250000,1,2
228596,21,152.4,78,58,67,200000,1,2
247539,20,193.04,89.8,58,68,210000,1,2
245019,20,185.42,77.1,57,71,200000,1,2
246042,20,154.94,69.9,57,67,170000,1,2
243482,18,185.42,78.9,57,79,210000,1,2
241434,19,175.26,64.9,57,70,160000,1,2
241944,19,172.72,79.8,57,76,220000,1,2
244247,19,185.42,68.9,57,69,160000,1,2
247574,18,185.42,77.1,57,78,240000,1,2
245782,19,182.88,71.2,57,72,210000,1,2
244758,21,182.88,79.8,57,64,130000,1,2
226838,29,187.96,81.2,57,58,80000,1,1
245781,21,185.42,73.9,57,67,150000,1,2
239125,19,154.94,69.9,57,76,220000,1,2
234261,21,187.96,81.2,57,67,150000,1,2
243476,20,187.96,73.9,57,71,180000,1,1
245523,19,167.64,60.8,57,73,220000,1,2
246290,18,175.26,72.1,57,79,230000,1,3
246849,20,182.88,73,57,67,160000,1,2
242497,19,182.88,74.8,57,72,200000,1,2
240192,23,193.04,86.2,57,65,110000,1,1
235072,26,185.42,76.2,57,60,110000,1,2
246335,18,170.18,66.2,57,78,230000,1,2
244286,21,172.72,59.9,57,66,160000,1,2
228926,22,152.4,64,57,65,130000,1,2
236861,24,152.4,73.9,57,66,140000,1,2
243260,20,185.42,84.8,57,68,130000,1,1
237372,20,187.96,82.1,57,72,190000,1,1
236860,24,193.04,89.8,57,63,100000,1,1
243259,19,152.4,74.8,57,70,160000,1,2
243258,19,185.42,74.8,57,72,190000,1,2
